,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes,HomeWin,VisitorNumWins,HomeNumWins,HomeWins2020,VisitorWins2020
379,Thu Dec 9 2021,8:00p,Los Angeles Lakers,95,Memphis Grizzlies,108,Box Score,,16334.0,FedEx Forum,,1,13,76,38,42
380,Thu Dec 9 2021,8:30p,Denver Nuggets,111,San Antonio Spurs,123,Box Score,,12855.0,AT&T Center,,1,12,42,33,47
381,Fri Dec 10 2021,7:00p,Sacramento Kings,123,Charlotte Hornets,124,Box Score,,16335.0,Spectrum Center,,1,11,57,33,31
382,Fri Dec 10 2021,7:00p,Dallas Mavericks,93,Indiana Pacers,106,Box Score,,12618.0,Gainbridge Fieldhouse,,1,12,36,34,42
383,Fri Dec 10 2021,7:30p,Brooklyn Nets,113,Atlanta Hawks,105,Box Score,,17074.0,State Farm Arena,,0,17,59,41,48
384,Fri Dec 10 2021,7:30p,New York Knicks,87,Toronto Raptors,90,Box Score,,19800.0,Scotiabank Arena,,1,12,61,27,41
385,Fri Dec 10 2021,8:00p,Milwaukee Bucks,123,Houston Rockets,114,Box Score,,16319.0,Toyota Center,,0,16,28,17,46
386,Fri Dec 10 2021,8:00p,Cleveland Cavaliers,123,Minnesota Timberwolves,106,Box Score,,15694.0,Target Center,,0,14,60,23,22
387,Fri Dec 10 2021,8:00p,Detroit Pistons,93,New Orleans Pelicans,109,Box Score,,15828.0,Smoothie King Center,,1,4,47,31,20
388,Fri Dec 10 2021,8:00p,Los Angeles Lakers,116,Oklahoma City Thunder,95,Box Score,,16523.0,Paycom Center,,0,13,32,22,42
389,Fri Dec 10 2021,10:00p,Boston Celtics,90,Phoenix Suns,111,Box Score,,17071.0,Phoenix Suns Arena,,1,13,91,51,36
390,Sat Dec 11 2021,3:30p,Orlando Magic,104,Los Angeles Clippers,106,Box Score,,17156.0,Crypto.com Arena,,1,5,56,47,21
391,Sat Dec 11 2021,7:00p,Utah Jazz,123,Washington Wizards,98,Box Score,,17575.0,Capital One Arena,,0,18,50,34,52
392,Sat Dec 11 2021,8:00p,Sacramento Kings,103,Cleveland Cavaliers,117,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,1,11,59,22,31
393,Sat Dec 11 2021,8:00p,Houston Rockets,106,Memphis Grizzlies,113,Box Score,,17794.0,FedEx Forum,,1,8,77,38,17
394,Sat Dec 11 2021,8:00p,Chicago Bulls,92,Miami Heat,118,Box Score,,19731.0,FTX Arena,,1,17,79,40,31
395,Sat Dec 11 2021,8:30p,Golden State Warriors,93,Philadelphia 76ers,102,Box Score,,21016.0,Wells Fargo Center,,1,21,71,49,39
396,Sat Dec 11 2021,8:30p,Denver Nuggets,127,San Antonio Spurs,112,Box Score,,14607.0,AT&T Center,,0,12,43,33,47
397,Sun Dec 12 2021,12:00p,Milwaukee Bucks,112,New York Knicks,97,Box Score,,19812.0,Madison Square Garden (IV),,0,17,49,41,46
398,Sun Dec 12 2021,6:00p,Brooklyn Nets,116,Detroit Pistons,104,Box Score,,15289.0,Little Caesars Arena,,0,18,27,20,48
399,Sun Dec 12 2021,7:00p,Dallas Mavericks,103,Oklahoma City Thunder,84,Box Score,,15747.0,Paycom Center,,0,12,32,22,42
400,Sun Dec 12 2021,7:00p,New Orleans Pelicans,97,San Antonio Spurs,112,Box Score,,14990.0,AT&T Center,,1,8,43,33,31
401,Sun Dec 12 2021,9:00p,Minnesota Timberwolves,116,Portland Trail Blazers,111,Box Score,,16591.0,Moda Center,,0,11,38,42,23
402,Sun Dec 12 2021,9:30p,Orlando Magic,94,Los Angeles Lakers,106,Box Score,,18997.0,Crypto.com Arena,,1,5,47,42,21
403,Mon Dec 13 2021,7:00p,Miami Heat,94,Cleveland Cavaliers,105,Box Score,,17401.0,Rocket Mortgage Fieldhouse,,1,16,60,22,40
404,Mon Dec 13 2021,7:00p,Golden State Warriors,102,Indiana Pacers,100,Box Score,,17018.0,Gainbridge Fieldhouse,,0,21,37,34,39
405,Mon Dec 13 2021,7:00p,Sacramento Kings,101,Toronto Raptors,124,Box Score,,19463.0,Scotiabank Arena,,1,11,62,27,31
406,Mon Dec 13 2021,7:30p,Houston Rockets,132,Atlanta Hawks,126,Box Score,,14456.0,State Farm Arena,,0,8,59,41,17
407,Mon Dec 13 2021,7:30p,Milwaukee Bucks,103,Boston Celtics,117,Box Score,,19156.0,TD Garden,,1,18,78,36,46
408,Mon Dec 13 2021,8:00p,Philadelphia 76ers,91,Memphis Grizzlies,126,Box Score,,13420.0,FedEx Forum,,1,15,78,38,49
409,Mon Dec 13 2021,8:30p,Charlotte Hornets,96,Dallas Mavericks,120,Box Score,,19213.0,American Airlines Center,,1,15,74,42,33
410,Mon Dec 13 2021,9:00p,Washington Wizards,107,Denver Nuggets,113,Box Score,,14632.0,Ball Arena,,1,15,62,47,34
411,Mon Dec 13 2021,10:30p,Phoenix Suns,95,Los Angeles Clippers,111,Box Score,,17909.0,Crypto.com Arena,,1,21,57,47,51
412,Tue Dec 14 2021,7:30p,Toronto Raptors,129,Brooklyn Nets,131,Box Score,OT,17325.0,Barclays Center,,1,13,64,48,27
413,Tue Dec 14 2021,7:30p,Golden State Warriors,105,New York Knicks,96,Box Score,,19812.0,Madison Square Garden (IV),,0,22,49,41,39
414,Tue Dec 14 2021,10:00p,Phoenix Suns,111,Portland Trail Blazers,107,Box Score,OT,16184.0,Moda Center,,0,21,38,42,51
415,Wed Dec 15 2021,7:00p,Houston Rockets,89,Cleveland Cavaliers,124,Box Score,,17131.0,Rocket Mortgage Fieldhouse,,1,9,61,22,17
416,Wed Dec 15 2021,7:00p,Atlanta Hawks,111,Orlando Magic,99,Box Score,,13576.0,Amway Center,,0,13,27,21,41
417,Wed Dec 15 2021,7:00p,Miami Heat,101,Philadelphia 76ers,96,Box Score,,20389.0,Wells Fargo Center,,0,16,72,49,40
418,Wed Dec 15 2021,7:30p,Los Angeles Lakers,107,Dallas Mavericks,104,Box Score,OT,20270.0,American Airlines Center,,0,15,75,42,42
419,Wed Dec 15 2021,8:00p,Indiana Pacers,99,Milwaukee Bucks,114,Box Score,,17341.0,Fiserv Forum,,1,12,76,46,34
420,Wed Dec 15 2021,8:00p,New Orleans Pelicans,113,Oklahoma City Thunder,110,Box Score,,13253.0,Paycom Center,,0,8,32,22,31
421,Wed Dec 15 2021,8:30p,Charlotte Hornets,131,San Antonio Spurs,115,Box Score,,14354.0,AT&T Center,,0,15,44,33,33
422,Wed Dec 15 2021,9:00p,Minnesota Timberwolves,124,Denver Nuggets,107,Box Score,,15365.0,Ball Arena,,0,12,63,47,23
423,Wed Dec 15 2021,10:00p,Memphis Grizzlies,113,Portland Trail Blazers,103,Box Score,,15773.0,Moda Center,,0,17,38,42,38
424,Wed Dec 15 2021,10:00p,Washington Wizards,105,Sacramento Kings,119,Box Score,,13806.0,Golden 1 Center,,1,15,41,31,34
425,Wed Dec 15 2021,10:00p,Los Angeles Clippers,103,Utah Jazz,124,Box Score,,18306.0,Vivint Smart Home Arena,,1,16,70,52,47
426,Thu Dec 16 2021,7:00p,Detroit Pistons,113,Indiana Pacers,122,Box Score,,13596.0,Gainbridge Fieldhouse,,1,4,37,34,20
427,Thu Dec 16 2021,7:30p,Philadelphia 76ers,105,Brooklyn Nets,114,Box Score,,17053.0,Barclays Center,,1,15,65,48,49
428,Thu Dec 16 2021,8:00p,New York Knicks,116,Houston Rockets,103,Box Score,,13857.0,Toyota Center,,0,12,29,17,41
429,Thu Dec 16 2021,9:00p,Washington Wizards,98,Phoenix Suns,118,Box Score,,16177.0,Phoenix Suns Arena,,1,15,93,51,34
430,Fri Dec 17 2021,7:00p,Miami Heat,115,Orlando Magic,105,Box Score,,14103.0,Amway Center,,0,17,27,21,40
431,Fri Dec 17 2021,7:30p,Denver Nuggets,133,Atlanta Hawks,115,Box Score,,16114.0,State Farm Arena,,0,14,60,41,47
432,Fri Dec 17 2021,7:30p,Golden State Warriors,111,Boston Celtics,107,Box Score,,19156.0,TD Garden,,0,23,79,36,39
433,Fri Dec 17 2021,8:00p,Milwaukee Bucks,112,New Orleans Pelicans,116,Box Score,OT,15504.0,Smoothie King Center,,1,19,49,31,46
434,Fri Dec 17 2021,9:00p,San Antonio Spurs,128,Utah Jazz,126,Box Score,,18306.0,Vivint Smart Home Arena,,0,10,71,52,33
435,Fri Dec 17 2021,10:00p,Los Angeles Lakers,92,Minnesota Timberwolves,110,Box Score,,17136.0,Target Center,,1,16,62,23,42
436,Fri Dec 17 2021,10:00p,Charlotte Hornets,116,Portland Trail Blazers,125,Box Score,,18399.0,Moda Center,,1,16,38,42,33
437,Fri Dec 17 2021,10:00p,Memphis Grizzlies,124,Sacramento Kings,105,Box Score,,14659.0,Golden 1 Center,,0,18,42,31,38
438,Sat Dec 18 2021,12:00p,Houston Rockets,116,Detroit Pistons,107,Box Score,,13722.0,Little Caesars Arena,,0,9,27,20,17
439,Sat Dec 18 2021,7:00p,New York Knicks,107,Boston Celtics,114,Box Score,,19156.0,TD Garden,,1,13,79,36,41
440,Sat Dec 18 2021,7:30p,Orlando Magic,100,Brooklyn Nets,93,Box Score,,16292.0,Barclays Center,,0,5,66,48,21
441,Sat Dec 18 2021,7:30p,Golden State Warriors,100,Toronto Raptors,119,Box Score,,7988.0,Scotiabank Arena,,1,24,63,27,39
442,Sat Dec 18 2021,8:00p,Los Angeles Clippers,103,Oklahoma City Thunder,104,Box Score,,15123.0,Paycom Center,,1,16,32,22,47
443,Sat Dec 18 2021,9:00p,Cleveland Cavaliers,119,Milwaukee Bucks,90,Box Score,,17341.0,Fiserv Forum,,0,18,77,46,22
444,Sat Dec 18 2021,9:00p,Washington Wizards,109,Utah Jazz,103,Box Score,,18306.0,Vivint Smart Home Arena,,0,15,71,52,34
445,Sun Dec 19 2021,6:00p,Miami Heat,90,Detroit Pistons,100,Box Score,,15188.0,Little Caesars Arena,,1,18,27,20,40
446,Sun Dec 19 2021,6:00p,Portland Trail Blazers,105,Memphis Grizzlies,100,Box Score,,15977.0,FedEx Forum,,0,12,81,38,42
447,Sun Dec 19 2021,6:00p,San Antonio Spurs,114,Sacramento Kings,121,Box Score,,15091.0,Golden 1 Center,,1,11,42,31,33
448,Sun Dec 19 2021,8:00p,Los Angeles Lakers,110,Chicago Bulls,115,Box Score,,21560.0,United Center,,1,16,64,31,42
449,Sun Dec 19 2021,8:00p,Dallas Mavericks,105,Minnesota Timberwolves,111,Box Score,,16127.0,Target Center,,1,14,63,23,42
450,Sun Dec 19 2021,8:00p,Charlotte Hornets,106,Phoenix Suns,137,Box Score,,17071.0,Phoenix Suns Arena,,1,16,94,51,33
451,Mon Dec 20 2021,7:30p,Philadelphia 76ers,108,Boston Celtics,103,Box Score,,19156.0,TD Garden,,0,15,80,36,49
452,Mon Dec 20 2021,8:00p,Houston Rockets,118,Chicago Bulls,133,Box Score,,21150.0,United Center,,1,10,65,31,17
453,Mon Dec 20 2021,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,99,Box Score,,15721.0,FedEx Forum,,0,9,81,38,22
454,Mon Dec 20 2021,9:00p,Charlotte Hornets,102,Utah Jazz,112,Box Score,,18306.0,Vivint Smart Home Arena,,1,16,71,52,33
455,Mon Dec 20 2021,10:00p,Sacramento Kings,98,Golden State Warriors,113,Box Score,,18064.0,Chase Center,,1,13,93,39,31
456,Mon Dec 20 2021,10:30p,San Antonio Spurs,116,Los Angeles Clippers,92,Box Score,,18096.0,Crypto.com Arena,,0,11,58,47,33
457,Tue Dec 21 2021,7:30p,Indiana Pacers,96,Miami Heat,125,Box Score,,19600.0,FTX Arena,,1,13,82,40,34
458,Tue Dec 21 2021,7:30p,Detroit Pistons,91,New York Knicks,105,Box Score,,17906.0,Madison Square Garden (IV),,1,5,50,41,20
459,Tue Dec 21 2021,8:00p,Portland Trail Blazers,97,New Orleans Pelicans,111,Box Score,,15272.0,Smoothie King Center,,1,13,50,31,42
460,Tue Dec 21 2021,8:30p,Minnesota Timberwolves,102,Dallas Mavericks,114,Box Score,,20056.0,American Airlines Center,,1,15,75,42,23
461,Tue Dec 21 2021,10:00p,Phoenix Suns,108,Los Angeles Lakers,90,Box Score,,18997.0,Crypto.com Arena,,0,24,49,42,51
462,Wed Dec 22 2021,7:30p,Orlando Magic,104,Atlanta Hawks,98,Box Score,,15299.0,State Farm Arena,,0,6,60,41,21
463,Wed Dec 22 2021,7:30p,Cleveland Cavaliers,101,Boston Celtics,111,Box Score,,19156.0,TD Garden,,1,19,80,36,22
464,Wed Dec 22 2021,8:00p,Houston Rockets,106,Milwaukee Bucks,126,Box Score,,17341.0,Fiserv Forum,,1,10,77,46,17
465,Wed Dec 22 2021,8:00p,Denver Nuggets,94,Oklahoma City Thunder,108,Box Score,,14932.0,Paycom Center,,1,15,34,22,47
466,Wed Dec 22 2021,10:00p,Los Angeles Clippers,105,Sacramento Kings,89,Box Score,,15386.0,Golden 1 Center,,0,16,43,31,47
467,Thu Dec 23 2021,7:00p,Houston Rockets,106,Indiana Pacers,118,Box Score,,15089.0,Gainbridge Fieldhouse,,1,10,38,34,17
468,Thu Dec 23 2021,7:00p,New Orleans Pelicans,110,Orlando Magic,104,Box Score,,13954.0,Amway Center,,0,11,29,21,31
469,Thu Dec 23 2021,7:00p,Atlanta Hawks,98,Philadelphia 76ers,96,Box Score,,20408.0,Wells Fargo Center,,0,14,73,49,41
470,Thu Dec 23 2021,7:30p,Detroit Pistons,112,Miami Heat,115,Box Score,,19600.0,FTX Arena,,1,5,83,40,20
471,Thu Dec 23 2021,7:30p,Washington Wizards,124,New York Knicks,117,Box Score,,18208.0,Madison Square Garden (IV),,0,16,51,41,34
472,Thu Dec 23 2021,8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,Box Score,,19654.0,American Airlines Center,,0,20,76,42,46
473,Thu Dec 23 2021,9:00p,Charlotte Hornets,115,Denver Nuggets,107,Box Score,,17003.0,Ball Arena,,0,16,64,47,33
474,Thu Dec 23 2021,9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,Box Score,,17071.0,Phoenix Suns Arena,,1,11,96,51,22
475,Thu Dec 23 2021,9:00p,Minnesota Timberwolves,116,Utah Jazz,128,Box Score,,18306.0,Vivint Smart Home Arena,,1,15,72,52,23
476,Thu Dec 23 2021,10:00p,Memphis Grizzlies,104,Golden State Warriors,113,Box Score,,18064.0,Chase Center,,1,19,94,39,38
477,Thu Dec 23 2021,10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,Box Score,,18997.0,Crypto.com Arena,,0,12,49,42,33
478,Sat Dec 25 2021,12:00p,Atlanta Hawks,87,New York Knicks,101,Box Score,,19812.0,Madison Square Garden (IV),,1,15,51,41,41
479,Sat Dec 25 2021,2:30p,Boston Celtics,113,Milwaukee Bucks,117,Box Score,,17341.0,Fiserv Forum,,1,16,79,46,36
480,Sat Dec 25 2021,5:00p,Golden State Warriors,116,Phoenix Suns,107,Box Score,,17071.0,Phoenix Suns Arena,,0,26,97,51,39
481,Sat Dec 25 2021,8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,Box Score,,18997.0,Crypto.com Arena,,0,21,49,42,48
482,Sat Dec 25 2021,10:30p,Dallas Mavericks,116,Utah Jazz,120,Box Score,,18306.0,Vivint Smart Home Arena,,1,15,73,52,42
483,Sun Dec 26 2021,3:30p,Orlando Magic,83,Miami Heat,93,Box Score,,19600.0,FTX Arena,,1,7,84,40,21
484,Sun Dec 26 2021,6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,1,14,63,22,27
485,Sun Dec 26 2021,6:00p,Memphis Grizzlies,127,Sacramento Kings,102,Box Score,,15685.0,Golden 1 Center,,0,19,43,31,38
486,Sun Dec 26 2021,6:00p,Philadelphia 76ers,117,Washington Wizards,96,Box Score,,16767.0,Capital One Arena,,0,16,52,34,49
487,Sun Dec 26 2021,7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,Box Score,,15608.0,Paycom Center,,1,12,35,22,31
488,Sun Dec 26 2021,7:00p,Detroit Pistons,109,San Antonio Spurs,144,Box Score,,14715.0,AT&T Center,,1,5,47,33,20
489,Sun Dec 26 2021,8:00p,Indiana Pacers,105,Chicago Bulls,113,Box Score,,20475.0,United Center,,1,14,66,31,34
490,Sun Dec 26 2021,9:00p,Denver Nuggets,103,Los Angeles Clippers,100,Box Score,,17759.0,Crypto.com Arena,,0,15,59,47,47
491,Mon Dec 27 2021,7:00p,Houston Rockets,99,Charlotte Hornets,123,Box Score,,19349.0,Spectrum Center,,1,10,60,33,17
492,Mon Dec 27 2021,7:30p,Chicago Bulls,130,Atlanta Hawks,118,Box Score,,17049.0,State Farm Arena,,0,20,61,41,31
493,Mon Dec 27 2021,8:00p,Boston Celtics,103,Minnesota Timberwolves,108,Box Score,,15962.0,Target Center,,1,16,64,23,36
494,Mon Dec 27 2021,8:30p,Utah Jazz,110,San Antonio Spurs,104,Box Score,,16255.0,AT&T Center,,0,23,48,33,52
495,Mon Dec 27 2021,9:00p,Memphis Grizzlies,114,Phoenix Suns,113,Box Score,,17071.0,Phoenix Suns Arena,,0,20,97,51,38
496,Mon Dec 27 2021,10:00p,Dallas Mavericks,132,Portland Trail Blazers,117,Box Score,,18430.0,Moda Center,,0,15,40,42,42
497,Mon Dec 27 2021,10:30p,Brooklyn Nets,124,Los Angeles Clippers,108,Box Score,,17128.0,Crypto.com Arena,,0,22,59,47,48
498,Tue Dec 28 2021,7:00p,Milwaukee Bucks,127,Orlando Magic,110,Box Score,,16696.0,Amway Center,,0,22,29,21,46
499,Tue Dec 28 2021,7:30p,Washington Wizards,112,Miami Heat,119,Box Score,,19600.0,FTX Arena,,1,17,85,40,34
500,Tue Dec 28 2021,7:30p,Philadelphia 76ers,114,Toronto Raptors,109,Box Score,,6960.0,Scotiabank Arena,,0,17,64,27,49
501,Tue Dec 28 2021,8:00p,Los Angeles Lakers,132,Houston Rockets,123,Box Score,,18104.0,Toyota Center,,0,16,30,17,42
502,Tue Dec 28 2021,8:00p,New York Knicks,96,Minnesota Timberwolves,88,Box Score,,16339.0,Target Center,,0,15,65,23,41
503,Tue Dec 28 2021,8:00p,Cleveland Cavaliers,104,New Orleans Pelicans,108,Box Score,,15835.0,Smoothie King Center,,1,20,52,31,22
504,Tue Dec 28 2021,10:00p,Denver Nuggets,89,Golden State Warriors,86,Box Score,,18064.0,Chase Center,,0,16,96,39,47
505,Tue Dec 28 2021,10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,Box Score,,14750.0,Golden 1 Center,,1,12,43,31,22
506,Wed Dec 29 2021,7:00p,New York Knicks,94,Detroit Pistons,85,Box Score,,18312.0,Little Caesars Arena,,0,16,28,20,41
507,Wed Dec 29 2021,7:00p,Charlotte Hornets,116,Indiana Pacers,108,Box Score,,17608.0,Gainbridge Fieldhouse,,0,18,39,34,33
508,Wed Dec 29 2021,7:30p,Los Angeles Clippers,91,Boston Celtics,82,Box Score,,19156.0,TD Garden,,0,17,81,36,47
509,Wed Dec 29 2021,8:00p,Atlanta Hawks,117,Chicago Bulls,131,Box Score,,21372.0,United Center,,1,15,68,31,41
510,Wed Dec 29 2021,8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,Box Score,,17794.0,FedEx Forum,,1,17,83,38,42
511,Wed Dec 29 2021,9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,Box Score,,17071.0,Phoenix Suns Arena,,1,12,97,51,22
512,Wed Dec 29 2021,10:00p,Utah Jazz,120,Portland Trail Blazers,105,Box Score,,17828.0,Moda Center,,0,24,40,42,52
513,Wed Dec 29 2021,10:30p,Dallas Mavericks,94,Sacramento Kings,95,Box Score,,16071.0,Golden 1 Center,,1,16,44,31,42
514,Thu Dec 30 2021,7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,Box Score,,17920.0,Barclays Center,,0,18,68,48,49
515,Thu Dec 30 2021,7:00p,Milwaukee Bucks,136,Orlando Magic,118,Box Score,,15855.0,Amway Center,,0,23,29,21,46
516,Thu Dec 30 2021,7:00p,Cleveland Cavaliers,93,Washington Wizards,110,Box Score,,15637.0,Capital One Arena,,1,20,52,34,22
517,Fri Dec 31 2021,1:00p,Phoenix Suns,108,Boston Celtics,123,Box Score,,19156.0,TD Garden,,1,27,81,36,51
518,Fri Dec 31 2021,3:00p,Chicago Bulls,108,Indiana Pacers,106,Box Score,,17515.0,Gainbridge Fieldhouse,,0,22,39,34,31
519,Fri Dec 31 2021,6:00p,Dallas Mavericks,112,Sacramento Kings,96,Box Score,,15833.0,Golden 1 Center,,0,16,45,31,42
520,Fri Dec 31 2021,7:00p,Miami Heat,120,Houston Rockets,110,Box Score,,16197.0,Toyota Center,,0,22,30,17,40
521,Fri Dec 31 2021,7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,Box Score,,17745.0,Rocket Mortgage Fieldhouse,,0,15,64,22,41
522,Fri Dec 31 2021,7:30p,Los Angeles Clippers,108,Toronto Raptors,116,Box Score,,0.0,Scotiabank Arena,,1,18,64,27,47
523,Fri Dec 31 2021,8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,Box Score,,15412.0,FedEx Forum,,1,14,84,38,33
524,Fri Dec 31 2021,8:00p,New York Knicks,80,Oklahoma City Thunder,95,Box Score,,16451.0,Paycom Center,,1,17,36,22,41
525,Fri Dec 31 2021,9:00p,Minnesota Timberwolves,108,Utah Jazz,120,Box Score,,18306.0,Vivint Smart Home Arena,,1,16,76,52,23
526,Fri Dec 31 2021,10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,Box Score,,18997.0,Crypto.com Arena,,1,13,50,42,42
527,Sat Jan 1 2022,6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,Box Score,,17341.0,Fiserv Forum,,1,13,82,46,31
528,Sat Jan 1 2022,7:00p,San Antonio Spurs,116,Detroit Pistons,117,Box Score,OT,18911.0,Little Caesars Arena,,1,14,28,20,33
529,Sat Jan 1 2022,7:00p,Chicago Bulls,120,Washington Wizards,119,Box Score,,19043.0,Capital One Arena,,0,23,53,34,31
530,Sat Jan 1 2022,7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,Box Score,,17732.0,Barclays Center,,0,18,68,48,47
531,Sat Jan 1 2022,8:00p,Denver Nuggets,124,Houston Rockets,111,Box Score,,18055.0,Toyota Center,,0,17,30,17,47
532,Sat Jan 1 2022,9:00p,Golden State Warriors,123,Utah Jazz,116,Box Score,,18306.0,Vivint Smart Home Arena,,0,27,77,52,39
533,Sun Jan 2 2022,3:30p,New York Knicks,105,Toronto Raptors,120,Box Score,,0.0,Scotiabank Arena,,1,17,65,27,41
534,Sun Jan 2 2022,6:00p,Orlando Magic,111,Boston Celtics,116,Box Score,OT,19156.0,TD Garden,,1,7,82,36,21
535,Sun Jan 2 2022,6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,Box Score,,17808.0,Rocket Mortgage Fieldhouse,,1,14,64,22,34
536,Sun Jan 2 2022,6:00p,Miami Heat,113,Sacramento Kings,115,Box Score,,13699.0,Golden 1 Center,,1,23,45,31,40
537,Sun Jan 2 2022,7:00p,Phoenix Suns,133,Charlotte Hornets,99,Box Score,,19088.0,Spectrum Center,,0,27,62,33,51
538,Sun Jan 2 2022,7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,Box Score,,14751.0,Paycom Center,,0,17,37,22,42
539,Sun Jan 2 2022,9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,Box Score,,18343.0,Crypto.com Arena,,1,16,51,42,23
540,Mon Jan 3 2022,7:00p,Houston Rockets,113,Philadelphia 76ers,133,Box Score,,20026.0,Wells Fargo Center,,1,10,76,49,17
541,Mon Jan 3 2022,7:00p,Charlotte Hornets,121,Washington Wizards,124,Box Score,,8902.0,Capital One Arena,,1,19,53,34,33
542,Mon Jan 3 2022,7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,Box Score,,17089.0,Barclays Center,,0,23,68,48,38
543,Mon Jan 3 2022,8:00p,Orlando Magic,98,Chicago Bulls,102,Box Score,,20502.0,United Center,,1,7,71,31,21
544,Mon Jan 3 2022,8:00p,Detroit Pistons,115,Milwaukee Bucks,106,Box Score,,17341.0,Fiserv Forum,,0,6,83,46,20
545,Mon Jan 3 2022,8:00p,Utah Jazz,115,New Orleans Pelicans,104,Box Score,,15057.0,Smoothie King Center,,0,26,53,31,52
546,Mon Jan 3 2022,8:30p,Denver Nuggets,89,Dallas Mavericks,103,Box Score,,19767.0,American Airlines Center,,1,18,79,42,47
547,Mon Jan 3 2022,10:00p,Miami Heat,108,Golden State Warriors,115,Box Score,,18064.0,Chase Center,,1,23,97,39,40
548,Mon Jan 3 2022,10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,Box Score,,15091.0,Moda Center,,1,16,40,42,41
549,Mon Jan 3 2022,10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,Box Score,,15959.0,Crypto.com Arena,,0,16,61,47,23
550,Tue Jan 4 2022,7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,Box Score,,18178.0,Rocket Mortgage Fieldhouse,,0,24,65,22,38
551,Tue Jan 4 2022,7:00p,San Antonio Spurs,104,Toronto Raptors,129,Box Score,,0.0,Scotiabank Arena,,1,14,66,27,33
552,Tue Jan 4 2022,7:30p,Indiana Pacers,94,New York Knicks,104,Box Score,,18449.0,Madison Square Garden (IV),,1,14,54,41,34
553,Tue Jan 4 2022,8:00p,Phoenix Suns,123,New Orleans Pelicans,110,Box Score,,15158.0,Smoothie King Center,,0,28,53,31,51
554,Tue Jan 4 2022,10:30p,Sacramento Kings,114,Los Angeles Lakers,122,Box Score,,17919.0,Crypto.com Arena,,1,16,52,42,31
555,Wed Jan 5 2022,7:00p,Detroit Pistons,111,Charlotte Hornets,140,Box Score,,14427.0,Spectrum Center,,1,7,62,33,20
556,Wed Jan 5 2022,7:00p,Philadelphia 76ers,116,Orlando Magic,106,Box Score,,13116.0,Amway Center,,0,20,29,21,49
557,Wed Jan 5 2022,7:00p,Houston Rockets,114,Washington Wizards,111,Box Score,,13014.0,Capital One Arena,,0,10,54,34,17
558,Wed Jan 5 2022,7:30p,San Antonio Spurs,99,Boston Celtics,97,Box Score,,19156.0,TD Garden,,0,14,83,36,33
559,Wed Jan 5 2022,7:30p,Golden State Warriors,82,Dallas Mavericks,99,Box Score,,20441.0,American Airlines Center,,1,29,80,42,39
560,Wed Jan 5 2022,7:30p,Brooklyn Nets,129,Indiana Pacers,121,Box Score,,14176.0,Gainbridge Fieldhouse,,0,23,39,34,48
561,Wed Jan 5 2022,8:00p,Toronto Raptors,117,Milwaukee Bucks,111,Box Score,,17341.0,Fiserv Forum,,0,17,83,46,27
562,Wed Jan 5 2022,8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,Box Score,,14375.0,Target Center,,1,13,66,23,22
563,Wed Jan 5 2022,10:00p,Utah Jazz,115,Denver Nuggets,109,Box Score,,14056.0,Ball Arena,,0,27,67,47,52
564,Wed Jan 5 2022,10:00p,Miami Heat,115,Portland Trail Blazers,109,Box Score,,15773.0,Moda Center,,0,23,41,42,40
565,Wed Jan 5 2022,10:00p,Atlanta Hawks,108,Sacramento Kings,102,Box Score,,13104.0,Golden 1 Center,,0,16,46,31,41
566,Thu Jan 6 2022,7:30p,Boston Celtics,105,New York Knicks,108,Box Score,,17529.0,Madison Square Garden (IV),,1,18,55,41,36
567,Thu Jan 6 2022,8:00p,Detroit Pistons,88,Memphis Grizzlies,118,Box Score,,12983.0,FedEx Forum,,1,7,87,38,20
568,Thu Jan 6 2022,8:00p,Golden State Warriors,96,New Orleans Pelicans,101,Box Score,,15986.0,Smoothie King Center,,1,29,53,31,39
